predictor,direction,model,condition,calibration,bin_index,lower_exclusive,upper_inclusive,n,fraction,mean_confidence,accuracy,absolute_gap
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,raw,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,raw,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,2,0.1,0.2,614,1.0,0.132340692163147,0.13029315960912052,0.002047532554026482
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,4,0.3,0.4,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,5,0.4,0.5,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,6,0.5,0.6,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,7,0.6,0.7,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,8,0.7,0.8,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,raw,2,0.1,0.2,614,1.0,0.1316813113918362,0.13029315960912052,0.0013881517827156742
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,raw,4,0.3,0.4,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,raw,5,0.4,0.5,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,raw,6,0.5,0.6,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,raw,7,0.6,0.7,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,raw,8,0.7,0.8,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,raw,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,raw,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,2,0.1,0.2,614,1.0,0.132340692163147,0.13029315960912052,0.002047532554026482
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,4,0.3,0.4,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,5,0.4,0.5,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,6,0.5,0.6,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,7,0.6,0.7,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,8,0.7,0.8,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,full,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,full,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,full,raw,3,0.2,0.3,82,0.12615384615384614,0.2676882883673834,0.2682926829268293,0.0006043945594458866
seed_42,suffix_2_to_1,fusion_net,full,raw,4,0.3,0.4,182,0.28,0.3472648683495796,0.25274725274725274,0.09451761560232685
seed_42,suffix_2_to_1,fusion_net,full,raw,5,0.4,0.5,90,0.13846153846153847,0.44769403349661707,0.3333333333333333,0.11436070016328376
seed_42,suffix_2_to_1,fusion_net,full,raw,6,0.5,0.6,79,0.12153846153846154,0.5422783200181184,0.43037974683544306,0.11189857318267532
seed_42,suffix_2_to_1,fusion_net,full,raw,7,0.6,0.7,46,0.07076923076923076,0.6465670290553865,0.43478260869565216,0.21178442035973438
seed_42,suffix_2_to_1,fusion_net,full,raw,8,0.7,0.8,38,0.05846153846153846,0.7501088972421399,0.5526315789473685,0.19747731829477144
seed_42,suffix_2_to_1,fusion_net,full,raw,9,0.8,0.9,60,0.09230769230769231,0.8536122637221123,0.6166666666666667,0.2369455970554456
seed_42,suffix_2_to_1,fusion_net,full,raw,10,0.9,1.0,73,0.1123076923076923,0.9303760541469129,0.8356164383561644,0.09475961579074854
seed_42,suffix_2_to_1,fusion_net,full,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,full,temperature_scaled,2,0.1,0.2,1,0.0015384615384615385,0.19423177665729208,1.0,0.8057682233427079
seed_42,suffix_2_to_1,fusion_net,full,temperature_scaled,3,0.2,0.3,201,0.30923076923076925,0.2617585397263716,0.23383084577114427,0.027927693955227317
seed_42,suffix_2_to_1,fusion_net,full,temperature_scaled,4,0.3,0.4,171,0.2630769230769231,0.3450552392462896,0.3508771929824561,0.0058219537361665075
seed_42,suffix_2_to_1,fusion_net,full,temperature_scaled,5,0.4,0.5,74,0.11384615384615385,0.43860150924751024,0.40540540540540543,0.03319610384210481
seed_42,suffix_2_to_1,fusion_net,full,temperature_scaled,6,0.5,0.6,50,0.07692307692307693,0.5438272548187627,0.48,0.06382725481876272
seed_42,suffix_2_to_1,fusion_net,full,temperature_scaled,7,0.6,0.7,51,0.07846153846153846,0.6535901231523442,0.5490196078431373,0.10457051530920691
seed_42,suffix_2_to_1,fusion_net,full,temperature_scaled,8,0.7,0.8,70,0.1076923076923077,0.7550731163375831,0.7428571428571429,0.012215973480440234
seed_42,suffix_2_to_1,fusion_net,full,temperature_scaled,9,0.8,0.9,32,0.04923076923076923,0.82791638100257,0.90625,0.07833361899742997
seed_42,suffix_2_to_1,fusion_net,full,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,mask_only,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,mask_only,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,mask_only,raw,3,0.2,0.3,62,0.09538461538461539,0.2737040018420259,0.16129032258064516,0.11241367926138077
seed_42,suffix_2_to_1,fusion_net,mask_only,raw,4,0.3,0.4,215,0.33076923076923076,0.35794488956752063,0.15348837209302327,0.20445651747449736
seed_42,suffix_2_to_1,fusion_net,mask_only,raw,5,0.4,0.5,155,0.23846153846153847,0.45305900260377324,0.16774193548387098,0.28531706711990223
seed_42,suffix_2_to_1,fusion_net,mask_only,raw,6,0.5,0.6,169,0.26,0.53951711091055,0.15976331360946747,0.3797537973010825
seed_42,suffix_2_to_1,fusion_net,mask_only,raw,7,0.6,0.7,10,0.015384615384615385,0.6470214968786417,0.3,0.34702149687864176
seed_42,suffix_2_to_1,fusion_net,mask_only,raw,8,0.7,0.8,7,0.010769230769230769,0.7604612660516098,0.5714285714285714,0.1890326946230384
seed_42,suffix_2_to_1,fusion_net,mask_only,raw,9,0.8,0.9,22,0.033846153846153845,0.8594757747310543,0.8181818181818182,0.041293956549236066
seed_42,suffix_2_to_1,fusion_net,mask_only,raw,10,0.9,1.0,10,0.015384615384615385,0.9175102886766304,0.6,0.31751028867663045
seed_42,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,3,0.2,0.3,136,0.20923076923076922,0.2652730863504041,0.16176470588235295,0.10350838046805114
seed_42,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,4,0.3,0.4,315,0.4846153846153846,0.34708203651910613,0.1523809523809524,0.19470108413815373
seed_42,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,5,0.4,0.5,155,0.23846153846153847,0.4266963152134581,0.18064516129032257,0.2460511539231355
seed_42,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,6,0.5,0.6,10,0.015384615384615385,0.5477105466412568,0.3,0.24771054664125686
seed_42,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,7,0.6,0.7,15,0.023076923076923078,0.658000918642361,0.8,0.14199908135763906
seed_42,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,8,0.7,0.8,18,0.027692307692307693,0.7457432996995389,0.7222222222222222,0.023521077477316688
seed_42,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,9,0.8,0.9,1,0.0015384615384615385,0.8104884524164117,1.0,0.18951154758358835
seed_42,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,raw,3,0.2,0.3,60,0.09230769230769231,0.2676977901892197,0.16666666666666666,0.10103112352255303
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,raw,4,0.3,0.4,191,0.29384615384615387,0.35650484620480405,0.16230366492146597,0.19420118128333808
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,raw,5,0.4,0.5,191,0.29384615384615387,0.45092742856131457,0.17277486910994763,0.27815255945136697
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,raw,6,0.5,0.6,161,0.24769230769230768,0.53764589602188,0.15527950310559005,0.38236639291628993
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,raw,7,0.6,0.7,6,0.009230769230769232,0.6481549817045723,0.3333333333333333,0.314821648371239
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,raw,8,0.7,0.8,9,0.013846153846153847,0.7567365650455553,0.4444444444444444,0.3122921206011109
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,raw,9,0.8,0.9,24,0.036923076923076927,0.8593489573606373,0.875,0.015651042639362678
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,raw,10,0.9,1.0,8,0.012307692307692308,0.9199662336504723,0.5,0.41996623365047225
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,3,0.2,0.3,147,0.22615384615384615,0.26478149361640513,0.14285714285714285,0.12192435075926228
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,4,0.3,0.4,321,0.4938461538461538,0.3514278544526541,0.17445482866043613,0.176973025792218
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,5,0.4,0.5,138,0.2123076923076923,0.4240463898522223,0.17391304347826086,0.25013334637396145
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,6,0.5,0.6,9,0.013846153846153847,0.5507195931297153,0.3333333333333333,0.217386259796382
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,7,0.6,0.7,16,0.024615384615384615,0.6511945640618342,0.75,0.09880543593816582
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,8,0.7,0.8,18,0.027692307692307693,0.7405644227984542,0.7222222222222222,0.018342200576232037
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,9,0.8,0.9,1,0.0015384615384615385,0.8071626355541254,1.0,0.19283736444587463
seed_42,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,raw,3,0.2,0.3,69,0.10615384615384615,0.26842784722510765,0.21739130434782608,0.05103654287728157
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,raw,4,0.3,0.4,225,0.34615384615384615,0.3583131897125026,0.15555555555555556,0.20275763415694703
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,raw,5,0.4,0.5,183,0.2815384615384615,0.45134996347028367,0.16393442622950818,0.2874155372407755
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,raw,6,0.5,0.6,133,0.20461538461538462,0.536807787319395,0.16541353383458646,0.3713942534848086
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,raw,7,0.6,0.7,6,0.009230769230769232,0.6473862351845902,0.3333333333333333,0.31405290185125684
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,raw,8,0.7,0.8,7,0.010769230769230769,0.7566455116722625,0.5714285714285714,0.18521694024369106
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,raw,9,0.8,0.9,15,0.023076923076923078,0.8548032602530604,0.7333333333333333,0.12146992691972713
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,raw,10,0.9,1.0,12,0.018461538461538463,0.9187453422701001,0.75,0.16874534227010007
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,3,0.2,0.3,163,0.25076923076923074,0.2632354274479316,0.1656441717791411,0.09759125566879051
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,4,0.3,0.4,338,0.52,0.3473987168487262,0.16272189349112426,0.18467682335760194
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,5,0.4,0.5,112,0.1723076923076923,0.4237020385703097,0.17857142857142858,0.24513060999888112
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,6,0.5,0.6,10,0.015384615384615385,0.5593180294469517,0.6,0.04068197055304823
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,7,0.6,0.7,9,0.013846153846153847,0.6602123391303175,0.6666666666666666,0.006454327536349114
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,8,0.7,0.8,15,0.023076923076923078,0.741222825239637,0.8,0.05877717476036304
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,9,0.8,0.9,3,0.004615384615384616,0.8087388455214225,0.6666666666666666,0.14207217885475587
seed_42,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,full,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,full,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,full,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,full,raw,4,0.3,0.4,4,0.006153846153846154,0.38063814274226904,0.5,0.11936185725773096
seed_42,suffix_2_to_1,snv_lr,full,raw,5,0.4,0.5,15,0.023076923076923078,0.4503802105022297,0.3333333333333333,0.11704687716889639
seed_42,suffix_2_to_1,snv_lr,full,raw,6,0.5,0.6,18,0.027692307692307693,0.5341186518617307,0.5555555555555556,0.021436903693824894
seed_42,suffix_2_to_1,snv_lr,full,raw,7,0.6,0.7,26,0.04,0.6418746762740406,0.5769230769230769,0.06495159935096373
seed_42,suffix_2_to_1,snv_lr,full,raw,8,0.7,0.8,48,0.07384615384615385,0.7571739331474469,0.7291666666666666,0.028007266480780224
seed_42,suffix_2_to_1,snv_lr,full,raw,9,0.8,0.9,49,0.07538461538461538,0.856051705255649,0.7551020408163265,0.10094966443932252
seed_42,suffix_2_to_1,snv_lr,full,raw,10,0.9,1.0,490,0.7538461538461538,0.9847560888404081,0.9714285714285714,0.013327517411836687
seed_42,suffix_2_to_1,snv_lr,full,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,full,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,full,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,full,temperature_scaled,4,0.3,0.4,4,0.006153846153846154,0.38216224246241115,0.5,0.11783775753758885
seed_42,suffix_2_to_1,snv_lr,full,temperature_scaled,5,0.4,0.5,15,0.023076923076923078,0.45299851501951616,0.3333333333333333,0.11966518168618284
seed_42,suffix_2_to_1,snv_lr,full,temperature_scaled,6,0.5,0.6,18,0.027692307692307693,0.5368591881538202,0.5555555555555556,0.018696367401735414
seed_42,suffix_2_to_1,snv_lr,full,temperature_scaled,7,0.6,0.7,25,0.038461538461538464,0.6438674578837816,0.56,0.08386745788378158
seed_42,suffix_2_to_1,snv_lr,full,temperature_scaled,8,0.7,0.8,48,0.07384615384615385,0.760259863363831,0.7291666666666666,0.03109319669716437
seed_42,suffix_2_to_1,snv_lr,full,temperature_scaled,9,0.8,0.9,48,0.07384615384615385,0.858195129106866,0.75,0.10819512910686602
seed_42,suffix_2_to_1,snv_lr,full,temperature_scaled,10,0.9,1.0,492,0.7569230769230769,0.9853801165361532,0.9715447154471545,0.013835401088998722
seed_42,suffix_2_to_1,snv_lr,mask_only,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,raw,4,0.3,0.4,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,raw,5,0.4,0.5,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,raw,6,0.5,0.6,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,raw,7,0.6,0.7,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,raw,8,0.7,0.8,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,raw,9,0.8,0.9,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,raw,10,0.9,1.0,650,1.0,1.0,0.13846153846153847,0.8615384615384616
seed_42,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,4,0.3,0.4,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,5,0.4,0.5,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,6,0.5,0.6,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,7,0.6,0.7,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,8,0.7,0.8,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,10,0.9,1.0,650,1.0,1.0,0.13846153846153847,0.8615384615384616
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,raw,4,0.3,0.4,4,0.006153846153846154,0.38063814274226904,0.5,0.11936185725773096
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,raw,5,0.4,0.5,15,0.023076923076923078,0.4503802105022297,0.3333333333333333,0.11704687716889639
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,raw,6,0.5,0.6,18,0.027692307692307693,0.5341186518617307,0.5555555555555556,0.021436903693824894
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,raw,7,0.6,0.7,26,0.04,0.6418746762740406,0.5769230769230769,0.06495159935096373
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,raw,8,0.7,0.8,48,0.07384615384615385,0.7571739331474469,0.7291666666666666,0.028007266480780224
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,raw,9,0.8,0.9,49,0.07538461538461538,0.856051705255649,0.7551020408163265,0.10094966443932252
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,raw,10,0.9,1.0,490,0.7538461538461538,0.9847560888404081,0.9714285714285714,0.013327517411836687
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,4,0.3,0.4,4,0.006153846153846154,0.38216224246241115,0.5,0.11783775753758885
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,5,0.4,0.5,15,0.023076923076923078,0.45299851501951616,0.3333333333333333,0.11966518168618284
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,6,0.5,0.6,18,0.027692307692307693,0.5368591881538202,0.5555555555555556,0.018696367401735414
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,7,0.6,0.7,25,0.038461538461538464,0.6438674578837816,0.56,0.08386745788378158
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,8,0.7,0.8,48,0.07384615384615385,0.760259863363831,0.7291666666666666,0.03109319669716437
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,9,0.8,0.9,48,0.07384615384615385,0.858195129106866,0.75,0.10819512910686602
seed_42,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,10,0.9,1.0,492,0.7569230769230769,0.9853801165361532,0.9715447154471545,0.013835401088998722
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,raw,4,0.3,0.4,4,0.006153846153846154,0.38063814274226904,0.5,0.11936185725773096
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,raw,5,0.4,0.5,15,0.023076923076923078,0.4503802105022297,0.3333333333333333,0.11704687716889639
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,raw,6,0.5,0.6,18,0.027692307692307693,0.5341186518617307,0.5555555555555556,0.021436903693824894
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,raw,7,0.6,0.7,26,0.04,0.6418746762740406,0.5769230769230769,0.06495159935096373
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,raw,8,0.7,0.8,48,0.07384615384615385,0.7571739331474469,0.7291666666666666,0.028007266480780224
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,raw,9,0.8,0.9,49,0.07538461538461538,0.856051705255649,0.7551020408163265,0.10094966443932252
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,raw,10,0.9,1.0,490,0.7538461538461538,0.9847560888404081,0.9714285714285714,0.013327517411836687
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,4,0.3,0.4,4,0.006153846153846154,0.38216224246241115,0.5,0.11783775753758885
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,5,0.4,0.5,15,0.023076923076923078,0.45299851501951616,0.3333333333333333,0.11966518168618284
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,6,0.5,0.6,18,0.027692307692307693,0.5368591881538202,0.5555555555555556,0.018696367401735414
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,7,0.6,0.7,25,0.038461538461538464,0.6438674578837816,0.56,0.08386745788378158
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,8,0.7,0.8,48,0.07384615384615385,0.760259863363831,0.7291666666666666,0.03109319669716437
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,9,0.8,0.9,48,0.07384615384615385,0.858195129106866,0.75,0.10819512910686602
seed_42,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,10,0.9,1.0,492,0.7569230769230769,0.9853801165361532,0.9715447154471545,0.013835401088998722
